# author: sean@Seans-MacBook-Pro.local
# date: 2025/03/10 12:30:11 UTC
# version: obztak v0+unknown
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE,PROGRAM
612,304.3170,-13.1680,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
612,304.3170,-13.1680,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
612,304.3170,-13.1680,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
613,305.6480,-11.9130,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
613,305.6480,-11.9130,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
613,305.6480,-11.9130,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
613,305.6480,-11.9130,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
625,304.8320,-14.6820,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
625,304.8320,-14.6820,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
625,304.8320,-14.6820,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
625,304.8320,-14.6820,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
626,306.1650,-13.4230,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
626,306.1650,-13.4230,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
626,306.1650,-13.4230,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
626,306.1650,-13.4230,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
640,305.3550,-16.2010,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
640,305.3550,-16.2010,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
640,305.3550,-16.2010,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
640,305.3550,-16.2010,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
641,306.6900,-14.9360,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
641,306.6900,-14.9360,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
641,306.6900,-14.9360,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
641,306.6900,-14.9360,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
656,305.8880,-17.7240,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
656,305.8880,-17.7240,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
656,305.8880,-17.7240,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
656,305.8880,-17.7240,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
657,307.2240,-16.4550,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
657,307.2240,-16.4550,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
657,307.2240,-16.4550,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
657,307.2240,-16.4550,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
658,308.5420,-15.1610,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
658,308.5420,-15.1610,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
658,308.5420,-15.1610,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
658,308.5420,-15.1610,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
673,306.4330,-19.2530,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
673,306.4330,-19.2530,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
673,306.4330,-19.2530,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
673,306.4330,-19.2530,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
674,307.7700,-17.9780,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
674,307.7700,-17.9780,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
674,307.7700,-17.9780,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
674,307.7700,-17.9780,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
675,309.0880,-16.6790,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
675,309.0880,-16.6790,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
675,309.0880,-16.6790,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
675,309.0880,-16.6790,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
692,308.3280,-19.5080,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
692,308.3280,-19.5080,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
692,308.3280,-19.5080,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
692,308.3280,-19.5080,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
693,309.6460,-18.2030,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
693,309.6460,-18.2030,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
693,309.6460,-18.2030,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
693,309.6460,-18.2030,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
712,308.8990,-21.0450,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
712,308.8990,-21.0450,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
712,308.8990,-21.0450,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
712,308.8990,-21.0450,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
713,310.2170,-19.7330,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
713,310.2170,-19.7330,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
713,310.2170,-19.7330,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
713,310.2170,-19.7330,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
714,311.5130,-18.3950,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
714,311.5130,-18.3950,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
714,311.5130,-18.3950,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
714,311.5130,-18.3950,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
733,309.4860,-22.5890,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
733,309.4860,-22.5890,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
733,309.4860,-22.5890,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
733,309.4860,-22.5890,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
734,310.8040,-21.2700,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
734,310.8040,-21.2700,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
734,310.8040,-21.2700,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
734,310.8040,-21.2700,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
735,312.0990,-19.9260,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
735,312.0990,-19.9260,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
735,312.0990,-19.9260,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
735,312.0990,-19.9260,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
756,311.4070,-22.8150,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
756,311.4070,-22.8150,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
756,311.4070,-22.8150,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
756,311.4070,-22.8150,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
757,312.7010,-21.4640,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
757,312.7010,-21.4640,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
757,312.7010,-21.4640,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
757,312.7010,-21.4640,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
775,312.0290,-24.3680,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
775,312.0290,-24.3680,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
775,312.0290,-24.3680,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
775,312.0290,-24.3680,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
776,313.3210,-23.0100,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
776,313.3210,-23.0100,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
776,313.3210,-23.0100,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
776,313.3210,-23.0100,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
792,313.9610,-24.5630,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
792,313.9610,-24.5630,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
792,313.9610,-24.5630,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
792,313.9610,-24.5630,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
793,315.2240,-23.1690,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
793,315.2240,-23.1690,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
793,315.2240,-23.1690,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
793,315.2240,-23.1690,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
797,318.4920,-26.4130,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
797,318.4920,-26.4130,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
797,318.4920,-26.4130,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
797,318.4920,-26.4130,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
798,319.2200,-27.9840,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
798,319.2200,-27.9840,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
798,319.2200,-27.9840,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
798,319.2200,-27.9840,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
806,315.8820,-24.7230,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
806,315.8820,-24.7230,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
806,315.8820,-24.7230,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
806,315.8820,-24.7230,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
807,316.5630,-26.2860,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
807,316.5630,-26.2860,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
807,316.5630,-26.2860,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
807,316.5630,-26.2860,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1123,223.1640,9.5970,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1123,223.1640,9.5970,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1123,223.1640,9.5970,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1123,223.1640,9.5970,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1124,223.7980,8.0310,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1124,223.7980,8.0310,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1124,223.7980,8.0310,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1124,223.7980,8.0310,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1135,221.4870,9.6010,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1135,221.4870,9.6010,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1135,221.4870,9.6010,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1135,221.4870,9.6010,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1136,222.1420,8.0310,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1136,222.1420,8.0310,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1136,222.1420,8.0310,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1136,222.1420,8.0310,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1149,220.4890,8.0230,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1149,220.4890,8.0230,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1149,220.4890,8.0230,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1149,220.4890,8.0230,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1150,221.1750,6.4400,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1150,221.1750,6.4400,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1150,221.1750,6.4400,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1150,221.1750,6.4400,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1165,219.5390,6.4270,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1165,219.5390,6.4270,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1165,219.5390,6.4270,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1165,219.5390,6.4270,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1166,220.2580,4.8350,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1166,220.2580,4.8350,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1166,220.2580,4.8350,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1166,220.2580,4.8350,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1182,218.6320,4.8220,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1182,218.6320,4.8220,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1182,218.6320,4.8220,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1182,218.6320,4.8220,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1983,147.7650,18.7930,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1983,147.7650,18.7930,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1983,147.7650,18.7930,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
1983,147.7650,18.7930,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2001,148.5000,20.3190,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2001,148.5000,20.3190,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2001,148.5000,20.3190,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2001,148.5000,20.3190,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2002,146.7140,20.3730,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2002,146.7140,20.3730,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2002,146.7140,20.3730,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2002,146.7140,20.3730,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2022,147.4530,21.9040,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2022,147.4530,21.9040,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2022,147.4530,21.9040,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2022,147.4530,21.9040,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2023,145.6450,21.9430,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2023,145.6450,21.9430,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2023,145.6450,21.9430,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2023,145.6450,21.9430,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2043,148.2160,23.4350,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2043,148.2160,23.4350,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2043,148.2160,23.4350,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2043,148.2160,23.4350,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2044,146.3900,23.4800,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2044,146.3900,23.4800,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2044,146.3900,23.4800,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2044,146.3900,23.4800,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2045,144.5550,23.5010,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2045,144.5550,23.5010,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2045,144.5550,23.5010,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2045,144.5550,23.5010,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2066,147.1620,25.0190,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2066,147.1620,25.0190,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2066,147.1620,25.0190,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2066,147.1620,25.0190,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2067,145.3080,25.0450,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2067,145.3080,25.0450,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2067,145.3080,25.0450,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2067,145.3080,25.0450,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2068,143.4450,25.0440,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2068,143.4450,25.0440,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2068,143.4450,25.0440,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2068,143.4450,25.0440,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2085,147.9650,26.5620,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2085,147.9650,26.5620,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2085,147.9650,26.5620,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2085,147.9650,26.5620,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2086,146.0930,26.5920,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2086,146.0930,26.5920,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2086,146.0930,26.5920,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2086,146.0930,26.5920,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2087,144.2090,26.5960,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2087,144.2090,26.5960,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2087,144.2090,26.5960,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2087,144.2090,26.5960,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2088,142.3130,26.5690,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2088,142.3130,26.5690,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2088,142.3130,26.5690,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2088,142.3130,26.5690,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2102,146.9110,28.1430,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2102,146.9110,28.1430,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2102,146.9110,28.1430,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2102,146.9110,28.1430,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2103,145.0070,28.1500,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2103,145.0070,28.1500,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2103,145.0070,28.1500,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2103,145.0070,28.1500,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2104,143.0890,28.1290,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2104,143.0890,28.1290,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2104,143.0890,28.1290,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2104,143.0890,28.1290,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2105,141.1590,28.0750,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2105,141.1590,28.0750,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2105,141.1590,28.0750,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2105,141.1590,28.0750,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2116,145.8420,29.7110,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2116,145.8420,29.7110,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2116,145.8420,29.7110,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2116,145.8420,29.7110,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2117,143.9020,29.6930,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2117,143.9020,29.6930,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2117,143.9020,29.6930,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2117,143.9020,29.6930,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2118,141.9470,29.6440,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2118,141.9470,29.6440,i,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2118,141.9470,29.6440,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
2118,141.9470,29.6440,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-bear
